step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.1910879611968994,21.005298614501953,6.97655356863059,pd_reg
1,train,0.7811952233314514,24.40428924560547,6.519618823919677,pd_reg
2,train,1.9495962858200073,19.074398040771484,7.043355875287658,pd_reg
3,train,1.29788339138031,21.461286544799805,6.9392014034445175,pd_reg
4,train,1.489880084991455,20.813987731933594,6.716354430216926,pd_reg
5,train,2.161302089691162,18.42207145690918,7.059429896221858,pd_reg
6,train,1.097075343132019,21.674165725708008,6.938991432470648,pd_reg
7,train,1.4963083267211914,20.682279586791992,6.985432663247144,pd_reg
8,train,1.245543122291565,21.709863662719727,6.768995133219897,pd_reg
9,train,1.3009456396102905,21.390562057495117,7.039088239092105,pd_reg
10,train,4.300810813903809,16.784879684448242,7.0591268465521715,pd_reg
11,train,4.08158540725708,15.51770305633545,7.045923747849281,pd_reg
12,train,3.5825600624084473,15.804788589477539,7.067085561670404,pd_reg
13,train,3.984042167663574,17.20983123779297,7.093314300733061,pd_reg
14,train,3.377816915512085,17.465614318847656,7.03150927325786,pd_reg
15,train,4.89786958694458,15.610372543334961,7.090184831300622,pd_reg
16,train,4.1647772789001465,17.570571899414062,7.060166684347814,pd_reg
17,train,4.436476230621338,16.502662658691406,7.0793065463755225,pd_reg
18,train,5.098193168640137,16.73464012145996,7.067876993818392,pd_reg
19,train,3.5380146503448486,18.710241317749023,7.067942754612164,pd_reg
19,val,2.541579121351242,0.0,6.9868893404310075,pd_reg
20,train,2.2169196605682373,19.590957641601562,7.007852270264277,pd_reg
21,train,1.2954856157302856,19.656381607055664,6.979636388393895,pd_reg
22,train,2.4508519172668457,19.964942932128906,6.902108513358354,pd_reg
23,train,1.9020147323608398,21.45729637145996,7.011726290417426,pd_reg
24,train,1.992932915687561,20.342357635498047,7.005804049369861,pd_reg
25,train,1.5073869228363037,19.42272186279297,7.018851705277599,pd_reg
26,train,1.233093500137329,19.786495208740234,6.937870697663562,pd_reg
27,train,1.588581919670105,20.584793090820312,7.016425264549918,pd_reg
28,train,2.065511465072632,19.807525634765625,7.009186297946648,pd_reg
29,train,1.2550933361053467,19.67589569091797,6.984224098617106,pd_reg
30,train,2.3037731647491455,20.740304946899414,6.922739639863628,pd_reg
31,train,1.9641166925430298,20.968067169189453,6.926535756095431,pd_reg
32,train,2.6781790256500244,18.967609405517578,6.930869758784984,pd_reg
33,train,2.8395750522613525,19.223276138305664,6.9719870745095776,pd_reg
34,train,2.6449482440948486,20.48531723022461,6.924247308319504,pd_reg
35,train,2.7960524559020996,19.978134155273438,6.883109615187135,pd_reg
36,train,2.4355974197387695,22.09190559387207,6.967148141487189,pd_reg
37,train,3.593900442123413,17.899490356445312,6.8992062466913255,pd_reg
