step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.2781316041946411,0.0,3.0345411282062726,no_reg
1,train,0.8400356769561768,0.0,2.996130188967747,no_reg
2,train,1.7091306447982788,0.0,3.2247014039270816,no_reg
3,train,0.9768472909927368,0.0,3.2247014039270816,no_reg
4,train,1.6724693775177002,0.0,3.1337925746600828,no_reg
5,train,1.8182581663131714,0.0,3.2247014039270816,no_reg
6,train,1.1522654294967651,0.0,3.2247014039270816,no_reg
7,train,2.068202257156372,0.0,3.054966689260466,no_reg
8,train,1.401637315750122,0.0,3.2247014039270816,no_reg
9,train,1.3261921405792236,0.0,3.2247014039270816,no_reg
10,train,4.094671249389648,0.0,3.057550923583035,no_reg
11,train,3.9817750453948975,0.0,3.1408468615744605,no_reg
12,train,2.48564076423645,0.0,3.2247014039270816,no_reg
13,train,3.92081356048584,0.0,3.0871950845789025,no_reg
14,train,3.133906364440918,0.0,3.2247014039270816,no_reg
15,train,4.857433795928955,0.0,3.0941460637566562,no_reg
16,train,4.035946369171143,0.0,3.2247014039270816,no_reg
17,train,3.9377410411834717,0.0,3.2247014039270816,no_reg
18,train,5.040810585021973,0.0,3.0218367192921862,no_reg
19,train,3.5634872913360596,0.0,3.2247014039270816,no_reg
19,val,2.55767385661602,0.0,3.156389095127728,no_reg
20,train,2.7404696941375732,0.0,3.100453347860184,no_reg
21,train,1.4917503595352173,0.0,3.2247014039270816,no_reg
22,train,2.4661741256713867,0.0,3.2247014039270816,no_reg
23,train,1.2679622173309326,0.0,2.8838427105698603,no_reg
24,train,1.8079979419708252,0.0,3.2247014039270816,no_reg
25,train,1.6086599826812744,0.0,3.0038574376725498,no_reg
26,train,0.8859062790870667,0.0,3.2247014039270816,no_reg
27,train,1.5361827611923218,0.0,3.2247014039270816,no_reg
28,train,2.243732452392578,0.0,2.896587296657267,no_reg
29,train,1.1738213300704956,0.0,3.2247014039270816,no_reg
30,train,2.4946682453155518,0.0,3.2247014039270816,no_reg
31,train,2.4129714965820312,0.0,2.8404485288926185,no_reg
32,train,2.365563154220581,0.0,3.2247014039270816,no_reg
33,train,2.7436323165893555,0.0,2.9362260920987557,no_reg
34,train,3.422207832336426,0.0,3.2247014039270816,no_reg
35,train,3.108546733856201,0.0,2.8854593621093323,no_reg
36,train,2.4954938888549805,0.0,3.2247014039270816,no_reg
37,train,4.12027645111084,0.0,2.9534376447373285,no_reg
38,train,4.987932205200195,0.0,3.2247014039270816,no_reg
39,train,3.5612120628356934,0.0,2.948133792222524,no_reg
39,val,2.4670545399188994,0.0,3.1552700620808727,no_reg
40,train,1.0783894062042236,0.0,3.0641716898100433,no_reg
41,train,0.7061405777931213,0.0,3.022035518558644,no_reg
42,train,1.5804537534713745,0.0,3.2247014039270816,no_reg
43,train,0.8219413757324219,0.0,3.2247014039270816,no_reg
44,train,1.3362957239151,0.0,3.091171130254283,no_reg
45,train,1.6936454772949219,0.0,3.2247014039270816,no_reg
46,train,0.865507960319519,0.0,3.2247014039270816,no_reg
47,train,1.6627941131591797,0.0,3.038186254427064,no_reg
48,train,1.2038967609405518,0.0,3.2247014039270816,no_reg
49,train,0.9310437440872192,0.0,3.2247014039270816,no_reg
50,train,3.7992584705352783,0.0,3.057974826807307,no_reg
51,train,3.448946952819824,0.0,3.1187962440589034,no_reg
52,train,2.3383615016937256,0.0,3.2247014039270816,no_reg
53,train,3.687960624694824,0.0,3.0980449771841494,no_reg
54,train,3.10723614692688,0.0,3.2247014039270816,no_reg
55,train,4.455578327178955,0.0,3.0976515852710738,no_reg
56,train,3.828199625015259,0.0,3.2247014039270816,no_reg
57,train,3.812713146209717,0.0,3.2247014039270816,no_reg
58,train,4.597530841827393,0.0,3.0240438019345506,no_reg
59,train,3.2731218338012695,0.0,3.2247014039270816,no_reg
59,val,2.2620007038116454,0.0,3.158030512562118,no_reg
60,train,2.3094680309295654,0.0,3.1046223117694076,no_reg
61,train,1.2195490598678589,0.0,3.2247014039270816,no_reg
62,train,2.3390278816223145,0.0,3.2247014039270816,no_reg
63,train,1.0803378820419312,0.0,2.891245425953709,no_reg
64,train,1.5840550661087036,0.0,3.2247014039270816,no_reg
65,train,1.4540138244628906,0.0,3.007043563074634,no_reg
66,train,0.8406733274459839,0.0,3.2247014039270816,no_reg
67,train,1.4257712364196777,0.0,3.2247014039270816,no_reg
68,train,2.1094303131103516,0.0,2.9443919754901065,no_reg
69,train,0.9107462167739868,0.0,3.2247014039270816,no_reg
70,train,2.201167345046997,0.0,3.2247014039270816,no_reg
71,train,2.183291435241699,0.0,2.873507352605297,no_reg
72,train,1.9547662734985352,0.0,3.2247014039270816,no_reg
73,train,2.424431562423706,0.0,2.9163096730932154,no_reg
74,train,2.7318880558013916,0.0,3.2247014039270816,no_reg
75,train,2.838444948196411,0.0,2.928165023178025,no_reg
76,train,2.2919647693634033,0.0,3.2247014039270816,no_reg
77,train,3.4961748123168945,0.0,2.99083963040513,no_reg
78,train,3.949465036392212,0.0,3.2247014039270816,no_reg
79,train,3.110731840133667,0.0,2.9425283595099136,no_reg
79,val,2.119212618470192,0.0,3.1550590361289124,no_reg
80,train,0.9747914671897888,0.0,3.099923948593144,no_reg
81,train,0.6384482383728027,0.0,3.051638205628006,no_reg
82,train,1.0605171918869019,0.0,3.2247014039270816,no_reg
83,train,0.5676888823509216,0.0,3.2247014039270816,no_reg
84,train,1.0374034643173218,0.0,3.034083537826742,no_reg
85,train,1.3299027681350708,0.0,3.2247014039270816,no_reg
86,train,0.6501580476760864,0.0,3.2247014039270816,no_reg
87,train,1.1634654998779297,0.0,3.070622130248743,no_reg
88,train,0.874747097492218,0.0,3.2247014039270816,no_reg
89,train,0.6243464350700378,0.0,3.2247014039270816,no_reg
90,train,3.49482798576355,0.0,3.038345234641053,no_reg
91,train,2.9456441402435303,0.0,3.143650516103407,no_reg
92,train,1.909286379814148,0.0,3.2247014039270816,no_reg
93,train,3.2968549728393555,0.0,3.0557098699845704,no_reg
94,train,2.769899606704712,0.0,3.2247014039270816,no_reg
95,train,3.696528196334839,0.0,3.101153935415393,no_reg
96,train,3.502872943878174,0.0,3.2247014039270816,no_reg
97,train,3.3263840675354004,0.0,3.2247014039270816,no_reg
98,train,3.9739603996276855,0.0,3.088746060343462,no_reg
99,train,2.834501266479492,0.0,3.2247014039270816,no_reg
99,val,1.8887866333127021,0.0,3.1542407409516593,no_reg
100,train,2.0786914825439453,0.0,3.134629489611429,no_reg
101,train,0.9827996492385864,0.0,3.2247014039270816,no_reg
102,train,2.1088247299194336,0.0,3.2247014039270816,no_reg
103,train,0.9427230358123779,0.0,2.893911910765393,no_reg
104,train,1.3303561210632324,0.0,3.2247014039270816,no_reg
105,train,1.1671093702316284,0.0,2.9992368448945395,no_reg
106,train,0.7072886228561401,0.0,3.2247014039270816,no_reg
107,train,1.2440769672393799,0.0,3.2247014039270816,no_reg
108,train,1.909956693649292,0.0,2.9487645129915654,no_reg
109,train,0.6018604040145874,0.0,3.2247014039270816,no_reg
110,train,1.965935230255127,0.0,3.2247014039270816,no_reg
111,train,1.8004261255264282,0.0,2.943002313324218,no_reg
112,train,1.6257420778274536,0.0,3.2247014039270816,no_reg
113,train,1.9840573072433472,0.0,3.0635609438838918,no_reg
114,train,2.2348756790161133,0.0,3.2247014039270816,no_reg
115,train,2.5385241508483887,0.0,2.966723053321778,no_reg
116,train,1.983843207359314,0.0,3.2247014039270816,no_reg
117,train,3.1194965839385986,0.0,3.080636615733577,no_reg
118,train,3.320146322250366,0.0,3.2247014039270816,no_reg
119,train,2.6917383670806885,0.0,3.000779814711437,no_reg
119,val,1.7414834156632424,0.0,3.157449681959249,no_reg
120,train,0.8298872709274292,0.0,3.067834621687914,no_reg
121,train,0.5321100950241089,0.0,2.9809665144471786,no_reg
122,train,0.6079323887825012,0.0,3.2247014039270816,no_reg
123,train,0.40795615315437317,0.0,3.2247014039270816,no_reg
124,train,0.8583324551582336,0.0,3.084003911413432,no_reg
125,train,1.1394832134246826,0.0,3.2247014039270816,no_reg
126,train,0.5445303916931152,0.0,3.2247014039270816,no_reg
127,train,0.7425724864006042,0.0,3.0571570356346527,no_reg
128,train,0.5897895097732544,0.0,3.2247014039270816,no_reg
129,train,0.48873043060302734,0.0,3.2247014039270816,no_reg
130,train,3.0130531787872314,0.0,3.068812218500998,no_reg
131,train,2.494276285171509,0.0,3.1380539058019368,no_reg
132,train,1.386452555656433,0.0,3.2247014039270816,no_reg
133,train,2.824861526489258,0.0,3.0326973325283797,no_reg
134,train,2.455808401107788,0.0,3.2247014039270816,no_reg
135,train,3.083232879638672,0.0,3.147381913141519,no_reg
136,train,3.098048686981201,0.0,3.2247014039270816,no_reg
137,train,2.937487840652466,0.0,3.2247014039270816,no_reg
138,train,3.4395925998687744,0.0,3.145588983749368,no_reg
139,train,2.2011494636535645,0.0,3.2247014039270816,no_reg
139,val,1.5787408769130706,0.0,3.1645567142074333,no_reg
140,train,1.7893967628479004,0.0,3.1495319276015024,no_reg
141,train,0.7783001661300659,0.0,3.2247014039270816,no_reg
142,train,1.6465598344802856,0.0,3.2247014039270816,no_reg
143,train,0.739727795124054,0.0,2.9022609863594147,no_reg
144,train,1.0657614469528198,0.0,3.2247014039270816,no_reg
145,train,0.8124862909317017,0.0,2.982543042038209,no_reg
146,train,0.6088283658027649,0.0,3.2247014039270816,no_reg
147,train,1.0135916471481323,0.0,3.2247014039270816,no_reg
148,train,1.646494746208191,0.0,2.9823714599909747,no_reg
149,train,0.3906494975090027,0.0,3.2247014039270816,no_reg
150,train,1.719846487045288,0.0,3.2247014039270816,no_reg
151,train,1.3728030920028687,0.0,3.02069730733115,no_reg
152,train,1.1924692392349243,0.0,3.2247014039270816,no_reg
153,train,1.4226646423339844,0.0,3.117582572651079,no_reg
154,train,1.8256982564926147,0.0,3.2247014039270816,no_reg
155,train,2.1598432064056396,0.0,3.00549042954451,no_reg
156,train,1.6044589281082153,0.0,3.2247014039270816,no_reg
157,train,2.646728992462158,0.0,3.0869773922992505,no_reg
158,train,2.7188589572906494,0.0,3.2247014039270816,no_reg
159,train,2.3060965538024902,0.0,3.0752823663752933,no_reg
159,val,1.3805606171488762,0.0,3.1665962673011614,no_reg
160,train,0.6775816679000854,0.0,3.102623183808568,no_reg
161,train,0.442160427570343,0.0,3.050347331627983,no_reg
162,train,0.4120143949985504,0.0,3.2247014039270816,no_reg
163,train,0.3151734471321106,0.0,3.2247014039270816,no_reg
164,train,0.7458116412162781,0.0,3.0948149992176166,no_reg
165,train,1.0596404075622559,0.0,3.2247014039270816,no_reg
166,train,0.5067130923271179,0.0,3.2247014039270816,no_reg
167,train,0.5920879244804382,0.0,3.0576088381595934,no_reg
168,train,0.5117552876472473,0.0,3.2247014039270816,no_reg
169,train,0.42170819640159607,0.0,3.2247014039270816,no_reg
170,train,2.510237455368042,0.0,3.053733330692092,no_reg
171,train,1.995736837387085,0.0,3.134470392602932,no_reg
172,train,1.0668374300003052,0.0,3.2247014039270816,no_reg
173,train,2.1892781257629395,0.0,3.0351639780146704,no_reg
174,train,2.1031081676483154,0.0,3.2247014039270816,no_reg
175,train,2.364407777786255,0.0,3.1720211210236906,no_reg
176,train,2.5955660343170166,0.0,3.2247014039270816,no_reg
177,train,2.1025876998901367,0.0,3.2247014039270816,no_reg
178,train,2.8218166828155518,0.0,3.168788606624398,no_reg
179,train,1.6395167112350464,0.0,3.2247014039270816,no_reg
179,val,1.2134891360998155,0.0,3.1627462254971817,no_reg
180,train,1.605149745941162,0.0,3.1643936449665224,no_reg
181,train,0.5658184885978699,0.0,3.2247014039270816,no_reg
182,train,1.3407210111618042,0.0,3.2247014039270816,no_reg
183,train,0.5966423749923706,0.0,2.8929294570371313,no_reg
184,train,0.6406125426292419,0.0,3.2247014039270816,no_reg
185,train,0.49813219904899597,0.0,2.9926906290888513,no_reg
186,train,0.4474986791610718,0.0,3.2247014039270816,no_reg
187,train,0.7797725200653076,0.0,3.2247014039270816,no_reg
188,train,1.3796747922897339,0.0,3.033952025086611,no_reg
189,train,0.2667630612850189,0.0,3.2247014039270816,no_reg
190,train,1.3387763500213623,0.0,3.2247014039270816,no_reg
191,train,1.05857253074646,0.0,3.057261950460314,no_reg
192,train,0.8223935961723328,0.0,3.2247014039270816,no_reg
193,train,0.994900107383728,0.0,3.1248626859008874,no_reg
194,train,1.612903118133545,0.0,3.2247014039270816,no_reg
195,train,1.7728471755981445,0.0,3.0211219321822886,no_reg
196,train,1.222797155380249,0.0,3.2247014039270816,no_reg
197,train,2.2063000202178955,0.0,3.089889064915554,no_reg
198,train,1.9820871353149414,0.0,3.2247014039270816,no_reg
199,train,1.9069187641143799,0.0,2.9908981631882714,no_reg
199,val,1.0547802597284317,0.0,3.163961084050508,no_reg
