step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.1783084869384766,15.528783798217773,5.140695604003425,pd_reg
1,train,0.7399694919586182,18.261018753051758,5.00454231586094,pd_reg
2,train,1.7228848934173584,14.14049243927002,5.170282806066554,pd_reg
3,train,1.1425151824951172,16.355436325073242,5.131004567872308,pd_reg
4,train,1.2678369283676147,14.889028549194336,5.10541224647759,pd_reg
5,train,1.720056176185608,13.602474212646484,5.196351719537004,pd_reg
6,train,1.721588373184204,13.852497100830078,5.170865536889048,pd_reg
7,train,1.762749433517456,14.728352546691895,5.147150302180988,pd_reg
8,train,1.4309685230255127,15.76063060760498,5.110893362632448,pd_reg
9,train,2.3293089866638184,14.556413650512695,5.157472248768464,pd_reg
10,train,3.8637430667877197,13.0271635055542,5.200738556159808,pd_reg
11,train,4.302340030670166,12.200579643249512,5.179473835696966,pd_reg
12,train,3.9856317043304443,11.895009994506836,5.213165926657664,pd_reg
13,train,3.6165690422058105,13.38650894165039,5.19330174640214,pd_reg
14,train,2.9113540649414062,13.877872467041016,5.181990698468719,pd_reg
15,train,4.922839164733887,11.978594779968262,5.219370517394091,pd_reg
16,train,4.36776065826416,13.121356964111328,5.191769846804958,pd_reg
17,train,3.8399572372436523,12.987832069396973,5.210690404544069,pd_reg
18,train,4.88719367980957,12.456807136535645,5.208993888138345,pd_reg
19,train,3.360583782196045,14.018924713134766,5.17414110607901,pd_reg
19,val,2.3123089507222176,0.0,5.164932013070164,pd_reg
20,train,2.279024362564087,14.8391695022583,5.166413312332115,pd_reg
21,train,1.424918532371521,16.68764305114746,5.134220803178775,pd_reg
22,train,3.589495897293091,14.618871688842773,5.151749136861675,pd_reg
23,train,1.244241714477539,19.455930709838867,5.028129001870689,pd_reg
24,train,2.2430360317230225,16.31827735900879,5.129912126080683,pd_reg
25,train,1.2579865455627441,16.52619171142578,5.16499078929769,pd_reg
26,train,1.4546573162078857,17.392131805419922,5.103677019901494,pd_reg
27,train,2.1105401515960693,16.792774200439453,5.154232016886873,pd_reg
28,train,1.886383056640625,16.026363372802734,5.138789003311968,pd_reg
29,train,2.075807571411133,16.376577377319336,5.143387425444109,pd_reg
30,train,2.456249237060547,16.976661682128906,5.103483538356414,pd_reg
31,train,1.9496829509735107,16.081520080566406,5.096185381563098,pd_reg
32,train,2.477597236633301,14.751984596252441,5.125896960665651,pd_reg
33,train,2.635364294052124,15.765356063842773,5.124011607075632,pd_reg
34,train,2.349811553955078,16.042652130126953,5.059616760721111,pd_reg
35,train,2.8536248207092285,16.28547477722168,5.1286392679817565,pd_reg
36,train,2.334249258041382,17.526981353759766,5.119536274042194,pd_reg
37,train,3.152975559234619,14.128758430480957,5.147299444310116,pd_reg
38,train,3.972191572189331,15.333035469055176,5.14402526626784,pd_reg
39,train,2.86729097366333,15.939249038696289,5.129325380781092,pd_reg
39,val,2.0508049950003624,0.0,5.1661588353648025,pd_reg
40,train,0.4335406720638275,15.645769119262695,5.140991981059541,pd_reg
41,train,0.29430246353149414,18.375560760498047,5.015773304749618,pd_reg
42,train,0.7989860773086548,14.340126991271973,5.16786180567722,pd_reg
43,train,0.6484436988830566,16.46027374267578,5.111087741110188,pd_reg
44,train,0.5646119117736816,15.092629432678223,5.116087143219109,pd_reg
45,train,0.9167004823684692,13.680536270141602,5.185758893234597,pd_reg
46,train,1.0730900764465332,13.968950271606445,5.173641187418355,pd_reg
47,train,0.9162147641181946,14.85987663269043,5.140481487536284,pd_reg
48,train,0.7864676117897034,15.934197425842285,5.118514774227246,pd_reg
49,train,1.5849665403366089,14.627784729003906,5.156367448864225,pd_reg
50,train,3.132519483566284,13.062546730041504,5.203593939592663,pd_reg
51,train,3.029999017715454,12.185422897338867,5.179336125965706,pd_reg
52,train,3.3041141033172607,12.081658363342285,5.212420832574848,pd_reg
53,train,2.8941662311553955,13.406819343566895,5.1820792893611065,pd_reg
54,train,2.240635871887207,13.874978065490723,5.1858014914107216,pd_reg
55,train,3.5300087928771973,12.00890827178955,5.226926242060108,pd_reg
56,train,3.600984811782837,13.29098129272461,5.207386355199569,pd_reg
57,train,3.022088050842285,12.985486030578613,5.21291554055698,pd_reg
58,train,3.661534309387207,12.493643760681152,5.196618757685958,pd_reg
59,train,2.5182173252105713,14.048333168029785,5.1782699987844465,pd_reg
59,val,1.658180370181799,0.0,5.167053309286009,pd_reg
60,train,1.7018108367919922,14.826884269714355,5.177316771119252,pd_reg
61,train,1.1069084405899048,16.739940643310547,5.147377661847708,pd_reg
62,train,2.9358856678009033,14.900123596191406,5.173195534865107,pd_reg
63,train,0.9669313430786133,19.367538452148438,5.056500121355604,pd_reg
64,train,1.6656901836395264,16.361053466796875,5.150844083697139,pd_reg
65,train,0.9420945048332214,16.500633239746094,5.162504151933298,pd_reg
66,train,1.0601346492767334,17.496456146240234,5.120735879128013,pd_reg
67,train,1.7657804489135742,16.787776947021484,5.15271795626049,pd_reg
68,train,1.3710910081863403,16.064626693725586,5.151455927787977,pd_reg
69,train,1.8273239135742188,16.4278507232666,5.15519979985092,pd_reg
70,train,1.7823799848556519,17.053241729736328,5.111947032480702,pd_reg
71,train,1.2942897081375122,16.129791259765625,5.104398075711095,pd_reg
72,train,1.7331089973449707,14.815789222717285,5.144117541302861,pd_reg
73,train,1.7627915143966675,15.679654121398926,5.13293616125974,pd_reg
74,train,1.7216118574142456,16.011825561523438,5.075934105050368,pd_reg
75,train,1.9506933689117432,16.220321655273438,5.132319766400696,pd_reg
76,train,1.784799575805664,17.573190689086914,5.12879264053188,pd_reg
77,train,2.3448667526245117,14.104397773742676,5.145078008262293,pd_reg
78,train,3.12888240814209,15.281892776489258,5.151595314287947,pd_reg
79,train,2.174959182739258,15.959078788757324,5.128216268452428,pd_reg
79,val,1.392402359843254,0.0,5.169306732859964,pd_reg
80,train,0.25588423013687134,15.595512390136719,5.151227159643151,pd_reg
81,train,0.1645393967628479,18.32314682006836,5.0262995744641845,pd_reg
82,train,0.6095503568649292,14.384391784667969,5.180434452740316,pd_reg
83,train,0.4487136900424957,16.467514038085938,5.116902284816945,pd_reg
84,train,0.28901004791259766,15.110743522644043,5.12599155914514,pd_reg
85,train,0.43967002630233765,13.61652660369873,5.189636117067379,pd_reg
86,train,0.8299311995506287,13.971046447753906,5.1741576260336455,pd_reg
87,train,0.6284691095352173,14.859441757202148,5.151054481997145,pd_reg
88,train,0.545141339302063,15.876487731933594,5.118956415446694,pd_reg
89,train,1.3151813745498657,14.548526763916016,5.14228545005018,pd_reg
90,train,2.271249294281006,12.947033882141113,5.2020013768891795,pd_reg
91,train,1.9963287115097046,12.176728248596191,5.18180403251114,pd_reg
92,train,2.4096412658691406,12.053913116455078,5.2142741270125725,pd_reg
93,train,1.9634026288986206,13.348921775817871,5.187030295834201,pd_reg
94,train,1.581426739692688,13.786539077758789,5.191082980868816,pd_reg
95,train,2.1572654247283936,11.92177677154541,5.223032004262945,pd_reg
96,train,2.7762372493743896,13.10195255279541,5.209992771162455,pd_reg
97,train,2.04988431930542,12.935730934143066,5.212106479703013,pd_reg
98,train,3.001821994781494,12.445575714111328,5.1991188694163615,pd_reg
99,train,1.752205729484558,13.937989234924316,5.18166980282031,pd_reg
99,val,1.1151305347681046,0.0,5.170439128416524,pd_reg
100,train,1.1224963665008545,14.754093170166016,5.16407147666409,pd_reg
101,train,0.6908091902732849,16.595333099365234,5.13714475153264,pd_reg
102,train,2.433037042617798,14.665332794189453,5.169183689255434,pd_reg
103,train,0.6801878809928894,19.17561149597168,5.052272187101971,pd_reg
104,train,1.071652889251709,16.344234466552734,5.151918313687141,pd_reg
105,train,0.6275218725204468,16.419706344604492,5.17101334824351,pd_reg
106,train,0.7252544164657593,17.485820770263672,5.1169653006969344,pd_reg
107,train,1.2980244159698486,16.58524513244629,5.147905282353325,pd_reg
108,train,0.8572896122932434,15.984708786010742,5.147323026900346,pd_reg
109,train,1.4327069520950317,16.35825538635254,5.159697436110984,pd_reg
110,train,1.277036190032959,16.880401611328125,5.09925252928718,pd_reg
111,train,0.7640772461891174,16.006752014160156,5.10570743441797,pd_reg
112,train,1.1843935251235962,14.624932289123535,5.1506973585070615,pd_reg
113,train,1.0590426921844482,15.642609596252441,5.145185260307236,pd_reg
114,train,1.1357448101043701,15.875844955444336,5.087153358305721,pd_reg
115,train,1.383495569229126,16.06727409362793,5.143433361891612,pd_reg
116,train,1.2901490926742554,17.40327262878418,5.144140497452184,pd_reg
117,train,1.5578328371047974,14.033635139465332,5.159463035793868,pd_reg
118,train,2.29616641998291,15.111226081848145,5.155670942043264,pd_reg
119,train,1.5770392417907715,15.852977752685547,5.132211081504447,pd_reg
119,val,0.9093698754906654,0.0,5.172069677814923,pd_reg
120,train,0.39285990595817566,15.420711517333984,5.16072353698366,pd_reg
121,train,0.23779350519180298,18.133642196655273,5.047679529624383,pd_reg
122,train,0.4969826638698578,14.401185035705566,5.174306885975193,pd_reg
123,train,0.32192474603652954,16.409208297729492,5.126402764280562,pd_reg
124,train,0.3123781979084015,15.105830192565918,5.132851927048766,pd_reg
125,train,0.3673786222934723,13.560208320617676,5.190687452840855,pd_reg
126,train,0.6735775470733643,13.898971557617188,5.188058467292303,pd_reg
127,train,0.34754320979118347,14.85033130645752,5.15151203578042,pd_reg
128,train,0.42745548486709595,15.85512638092041,5.111920946186355,pd_reg
129,train,1.134321689605713,14.497051239013672,5.147071151998669,pd_reg
130,train,1.4265278577804565,12.98190975189209,5.201049958745442,pd_reg
131,train,0.9657077193260193,12.263772964477539,5.192859207161139,pd_reg
132,train,1.995115876197815,12.085893630981445,5.215192953479629,pd_reg
133,train,1.1123846769332886,13.366922378540039,5.195025326489448,pd_reg
134,train,1.1312488317489624,13.712773323059082,5.191168910702152,pd_reg
135,train,1.6287598609924316,11.980390548706055,5.214970475669437,pd_reg
136,train,2.0349972248077393,13.133052825927734,5.2066923085984795,pd_reg
137,train,1.1816450357437134,13.035651206970215,5.210788024279842,pd_reg
138,train,1.9983713626861572,12.503908157348633,5.202207696419571,pd_reg
139,train,0.9072673320770264,13.88259220123291,5.18537488856139,pd_reg
139,val,0.7092797361314297,0.0,5.173027164700669,pd_reg
140,train,0.6064509749412537,14.81690788269043,5.169563906042121,pd_reg
141,train,0.43859630823135376,16.623329162597656,5.145946058757637,pd_reg
142,train,1.8594881296157837,14.631123542785645,5.176544593063832,pd_reg
143,train,0.3292219936847687,19.16371726989746,5.0661093210667625,pd_reg
144,train,0.7153395414352417,16.347719192504883,5.152943465158946,pd_reg
145,train,0.4436793923377991,16.476409912109375,5.180824827699702,pd_reg
146,train,0.4748868942260742,17.518875122070312,5.128668987179425,pd_reg
147,train,0.9268158078193665,16.609577178955078,5.1558907205711435,pd_reg
148,train,0.515882134437561,16.095731735229492,5.150483736093121,pd_reg
149,train,1.171738624572754,16.430130004882812,5.161617873841105,pd_reg
150,train,0.8316015005111694,16.859867095947266,5.101648569997505,pd_reg
151,train,0.3195997178554535,16.061946868896484,5.112165437558529,pd_reg
152,train,0.6470229029655457,14.649698257446289,5.152951223190157,pd_reg
153,train,0.6344949007034302,15.686803817749023,5.146184223630733,pd_reg
154,train,0.5293863415718079,15.94708251953125,5.0925053235938424,pd_reg
155,train,0.8690463304519653,16.052845001220703,5.142044322311558,pd_reg
156,train,0.8446626663208008,17.50433921813965,5.148924005353108,pd_reg
157,train,0.8052946329116821,14.073311805725098,5.161427973926579,pd_reg
158,train,1.7871500253677368,15.124542236328125,5.162467766518799,pd_reg
159,train,0.8108315467834473,15.853737831115723,5.116798233538341,pd_reg
159,val,0.583738261461258,0.0,5.172064516223749,pd_reg
160,train,0.302058607339859,15.468904495239258,5.156359000867402,pd_reg
161,train,0.1897682100534439,18.21738624572754,5.0547250966963855,pd_reg
162,train,0.4316289722919464,14.440109252929688,5.1728128879071615,pd_reg
163,train,0.2866511642932892,16.481372833251953,5.123589303306157,pd_reg
164,train,0.2976577877998352,15.164416313171387,5.137200834064918,pd_reg
