step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.1071820259094238,17.35346031188965,6.1150602610091696,pd_reg
1,train,0.6878156661987305,20.393592834472656,5.834690163020498,pd_reg
2,train,1.4679924249649048,15.57969856262207,6.175115465946389,pd_reg
3,train,1.0624381303787231,16.601959228515625,6.095424431747158,pd_reg
4,train,1.5164391994476318,16.211353302001953,6.02729425741101,pd_reg
5,train,1.6206071376800537,15.353164672851562,6.192245774644435,pd_reg
6,train,0.9609411358833313,16.533063888549805,6.125130193676232,pd_reg
7,train,1.4920604228973389,16.421648025512695,6.154754356240905,pd_reg
8,train,1.1482919454574585,17.515565872192383,6.004051029733088,pd_reg
9,train,1.4089027643203735,17.157865524291992,6.177672647457849,pd_reg
10,train,3.981064796447754,13.905062675476074,6.206088590188379,pd_reg
11,train,3.8174052238464355,13.007743835449219,6.199684230684882,pd_reg
12,train,3.8352789878845215,12.231935501098633,6.220047688166281,pd_reg
13,train,3.5943732261657715,14.049173355102539,6.217141216255929,pd_reg
14,train,3.5004007816314697,14.156341552734375,6.214008558709785,pd_reg
15,train,4.457329273223877,13.285043716430664,6.218151347981587,pd_reg
16,train,3.9198145866394043,14.075439453125,6.190629413477692,pd_reg
17,train,4.158130645751953,13.589914321899414,6.227110242021202,pd_reg
18,train,4.15023136138916,14.083033561706543,6.2001193718524625,pd_reg
19,train,3.3570556640625,15.10398006439209,6.219150682413775,pd_reg
19,val,2.1809933468699456,0.0,6.154955695595382,pd_reg
20,train,2.159494638442993,15.324509620666504,6.1805642025429135,pd_reg
21,train,0.9935125112533569,17.349706649780273,6.096971842695583,pd_reg
22,train,2.3111140727996826,16.019731521606445,6.162508720690014,pd_reg
23,train,1.2830511331558228,18.77694320678711,6.085688778708176,pd_reg
24,train,1.6606770753860474,16.243314743041992,6.151413878418326,pd_reg
25,train,1.4819836616516113,16.011281967163086,6.186986604449037,pd_reg
26,train,0.9686310291290283,16.894933700561523,6.051862928056936,pd_reg
27,train,1.576953649520874,17.198991775512695,6.180367820809925,pd_reg
28,train,1.923520803451538,16.07681655883789,6.164951283355897,pd_reg
29,train,0.9699446558952332,16.488258361816406,6.192992386991529,pd_reg
30,train,2.3879618644714355,16.439626693725586,6.154790160929919,pd_reg
31,train,1.5728278160095215,17.802223205566406,6.102942258372554,pd_reg
32,train,2.2284131050109863,15.30033016204834,6.130191041187205,pd_reg
33,train,2.638444423675537,15.40353775024414,6.163795283394826,pd_reg
