layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
0,0,9.786642260021632e-05,0.02796140730454381,60,neutral,0.8333333333333334
0,1,0.0083825932937173,0.026603519338083918,60,neutral,0.8666666666666667
0,2,0.045826667093095325,0.04953063166067494,60,cone,0.5333333333333333
0,3,-0.05077748592174243,0.036390387783115236,60,bridge,0.7833333333333333
0,4,-0.007051474849383036,0.024390553233367473,60,neutral,0.8666666666666667
0,5,-0.027691169910960725,0.03418612963376698,60,neutral,0.5833333333333334
0,6,-0.010247257616784836,0.03460535697115143,60,neutral,0.7
0,7,-0.0020269515456030614,0.021399839144019488,60,neutral,0.8833333333333333
0,8,-0.0009330607950687409,0.006484557605990857,60,neutral,0.9833333333333333
0,9,0.0004810898419883516,0.006708347610650519,60,neutral,0.9833333333333333
0,10,-0.020833163377311496,0.03195158611531528,60,neutral,0.7
0,11,-0.02172431279979055,0.03804358916570095,60,neutral,0.55
0,12,-0.015991137332859492,0.03848831679413998,60,neutral,0.5833333333333334
0,13,0.00999864622800037,0.03273703970853442,60,neutral,0.7833333333333333
0,14,-0.0016817161953323102,0.008256689808616179,60,neutral,0.9833333333333333
0,15,-0.002334605654080709,0.026856205813899536,60,neutral,0.85
1,0,-0.03335939122018991,0.035288577245659855,60,bridge,0.5166666666666667
1,1,-0.0481907283845875,0.032217596086226194,60,bridge,0.7166666666666667
1,2,-0.05954309715874611,0.0309836897711544,60,bridge,0.8333333333333334
1,3,-0.0448244592299064,0.038785962521125934,60,bridge,0.6333333333333333
1,4,0.00042950411637624104,0.008248271776001565,60,neutral,0.9833333333333333
1,5,-0.06206876981180984,0.04001957935027441,60,bridge,0.8666666666666667
1,6,-0.047430583050209064,0.039203495519129446,60,bridge,0.6333333333333333
1,7,-0.03860618700525885,0.0698024627836023,60,bridge,0.6
1,8,-0.05094619031699877,0.030781906566606062,60,bridge,0.7666666666666667
1,9,-0.04458640066432861,0.04203862623254363,60,bridge,0.65
1,10,-0.01186728874842326,0.027188362273979198,60,neutral,0.7666666666666667
1,11,0.0043682144747840025,0.02631085837032191,60,neutral,0.85
1,12,-0.08616594678616568,0.02299324633551975,60,bridge,0.9833333333333333
1,13,-0.06533155533511545,0.03224833387982867,60,bridge,0.8666666666666667
1,14,-0.035681250100277145,0.059716161947883886,60,bridge,0.6
1,15,0.00035482943058013917,0.015658432337521608,60,neutral,0.95
2,0,-0.06683277868337327,0.04557056851630179,60,bridge,0.85
2,1,-0.06214937560378559,0.043838192910173004,60,bridge,0.85
