step,split,task_loss,reg_loss,topo_drift,condition
0,train,0.8349300622940063,16.314674377441406,6.017925794269316,pd_reg
1,train,0.560168981552124,19.15473175048828,5.844872667614335,pd_reg
2,train,1.2249723672866821,15.328669548034668,6.071988753791968,pd_reg
3,train,0.9328057765960693,17.06424903869629,5.976831336682379,pd_reg
4,train,1.176108956336975,16.49418067932129,5.963183959380268,pd_reg
5,train,1.669708013534546,14.605009078979492,6.08743924204571,pd_reg
6,train,0.7420313954353333,16.785921096801758,5.965931909156489,pd_reg
7,train,1.0701857805252075,16.210752487182617,6.0156372829069165,pd_reg
8,train,1.307875156402588,16.732913970947266,5.932890722762753,pd_reg
9,train,2.0053675174713135,16.373933792114258,6.042277072782096,pd_reg
10,train,4.569786071777344,14.671801567077637,6.064536081934239,pd_reg
11,train,4.221621036529541,13.425414085388184,6.094218340251512,pd_reg
12,train,2.5895543098449707,13.331305503845215,6.085224965214616,pd_reg
13,train,4.007933139801025,14.728257179260254,6.065217746598075,pd_reg
14,train,3.5267651081085205,14.719983100891113,6.058197165333098,pd_reg
15,train,5.182231426239014,13.235759735107422,6.09319327950388,pd_reg
16,train,3.883843421936035,14.746222496032715,6.0388775520136,pd_reg
17,train,4.319834232330322,14.081611633300781,6.086231426548888,pd_reg
18,train,5.620238304138184,13.850725173950195,6.08654837819114,pd_reg
19,train,3.1368567943573,15.405633926391602,6.022878282950402,pd_reg
19,val,2.4761573269963266,0.0,6.031237084194164,pd_reg
20,train,2.272761344909668,16.035606384277344,6.0307435711742015,pd_reg
21,train,1.2195745706558228,16.920583724975586,5.980742959251735,pd_reg
22,train,2.8323540687561035,16.824485778808594,5.93710580187882,pd_reg
23,train,1.3896465301513672,19.275745391845703,5.947975585937533,pd_reg
24,train,2.0992300510406494,16.797866821289062,6.010597184845285,pd_reg
25,train,1.9656838178634644,17.60828399658203,6.023461017688145,pd_reg
26,train,1.1107791662216187,18.483186721801758,5.9460813323989825,pd_reg
27,train,1.348219633102417,17.855817794799805,6.007911858193128,pd_reg
28,train,2.1504464149475098,16.867069244384766,6.009004789943081,pd_reg
