layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
2,16,-0.00024274835983912162,0.010347320768498633,40,neutral,0.975
2,17,-0.01591752953827381,0.0279681825053048,40,neutral,0.65
2,18,0.0,0.0,40,neutral,1.0
2,19,-0.004403008023897806,0.021680174966039,40,neutral,0.825
2,20,0.0,0.0,40,neutral,1.0
2,21,0.0,0.0,40,neutral,1.0
2,22,-0.02244973063468933,0.0320053633519906,40,neutral,0.65
2,23,0.0,0.0,40,neutral,1.0
2,24,0.0067037813365459446,0.024277586736432814,40,neutral,0.85
2,25,-0.007790703326463699,0.02745841458789853,40,neutral,0.825
2,26,-0.02247722157248945,0.04490820400638321,40,neutral,0.475
2,27,0.010570308566093445,0.036760190717434145,40,neutral,0.725
3,0,0.00790356347958247,0.023528879227477685,40,neutral,0.875
3,1,-0.0029430513580640154,0.035613083560362364,40,neutral,0.675
3,2,0.001806851973136266,0.013358931498189217,40,neutral,0.975
3,3,0.015768175712890097,0.026221636656167478,40,neutral,0.775
3,4,-0.002422288805246353,0.022395018257833837,40,neutral,0.9
3,5,0.0023935971160729723,0.019086328431117634,40,neutral,0.9
3,6,-0.004046551883220673,0.0217233813818525,40,neutral,0.875
3,7,-0.0029587596654891968,0.013090830206163438,40,neutral,0.95
3,8,0.00573718734494519,0.04446169253484585,40,neutral,0.725
3,9,0.001845702901482582,0.02685504079639816,40,neutral,0.775
3,10,0.02170809283852577,0.03644477584812522,40,neutral,0.7
3,11,-0.0047340044627587,0.03244651207206907,40,neutral,0.775
3,12,-0.009660662710666656,0.022623493035232773,40,neutral,0.85
3,13,9.375090400377921e-05,0.030880534572314607,40,neutral,0.75
3,14,0.006910447776317596,0.019967755629756504,40,neutral,0.875
3,15,-0.0022203250726064044,0.037233659425132765,40,neutral,0.775
3,16,0.0,0.0,40,neutral,1.0
3,17,-0.002849565943082174,0.0242426257947327,40,neutral,0.85
3,18,0.003735807041327159,0.01901650697490698,40,neutral,0.875
3,19,0.0098175048828125,0.024027655125705843,40,neutral,0.85
3,20,0.0002126621703306835,0.01965630846067506,40,neutral,0.9
3,21,-0.000898946076631546,0.012612460157129529,40,neutral,0.95
3,22,-0.005372251570224762,0.015967496141584575,40,neutral,0.9
3,23,0.001657484471797943,0.015408623980593856,40,neutral,0.925
3,24,0.003012087196111679,0.01910534422402896,40,neutral,0.9
3,25,0.0012782330562671025,0.016426663506674696,40,neutral,0.925
3,26,0.002794766426086426,0.018020774216112537,40,neutral,0.9
3,27,0.006319551169872284,0.026503950459726505,40,neutral,0.8
4,0,0.0,0.0,40,neutral,1.0
4,1,-0.0005579382181167602,0.020289340488471447,40,neutral,0.925
4,2,-0.00643407329916954,0.025403739456020185,40,neutral,0.85
4,3,-0.006287361681461334,0.017334816235311336,40,neutral,0.9
4,4,-0.005857227742671967,0.01787516256478281,40,neutral,0.9
4,5,-0.0017821431159973145,0.011271262725882344,40,neutral,0.975
4,6,-0.0017494864761829377,0.011064724000800007,40,neutral,0.975
4,7,-0.04094577474479293,0.0434338908227567,40,bridge,0.5
4,8,0.0,0.0,40,neutral,1.0
4,9,0.0,0.0,40,neutral,1.0
4,10,0.0,0.0,40,neutral,1.0
4,11,-0.013992641866207123,0.029132650254291594,40,neutral,0.8
4,12,0.0,0.0,40,neutral,1.0
4,13,-0.0014195472002029419,0.008978004797512667,40,neutral,0.975
4,14,0.0008638441562652588,0.016697321627801586,40,neutral,0.925
4,15,-0.0007336077094078064,0.01978555288116031,40,neutral,0.925
4,16,-0.002877943217754364,0.02430184909157907,40,neutral,0.875
4,17,0.0,0.0,40,neutral,1.0
4,18,-0.008078655600547791,0.024869324945958303,40,neutral,0.825
4,19,0.0008040281633536018,0.033432758569666175,40,neutral,0.725
4,20,-0.007266059517860413,0.032218294705390706,40,neutral,0.7
4,21,-0.014885603884855905,0.026434860222083675,40,neutral,0.75
4,22,0.010536540548006693,0.04518990053875561,40,neutral,0.725
4,23,-0.01860233470797539,0.032546577872148326,40,neutral,0.725
4,24,-0.013494640092055005,0.034944516363781486,40,neutral,0.725
4,25,0.0006135843694210052,0.030574791053916334,40,neutral,0.875
4,26,-0.005929579834143321,0.025851803068008727,40,neutral,0.8
4,27,-0.010807278752326965,0.035981678621967994,40,neutral,0.7
5,0,-0.02550420906572115,0.040367891714430316,40,neutral,0.575
5,1,-0.02151131719350815,0.040608031433760475,40,neutral,0.6
5,2,-0.021107128262519835,0.0341202683866874,40,neutral,0.7
5,3,-0.019049578905105592,0.032773365654854655,40,neutral,0.725
5,4,-0.017742476115624108,0.03193168889730968,40,neutral,0.75
5,5,-0.010348328948020935,0.022899234326250364,40,neutral,0.825
5,6,-0.007549125452836354,0.020343229346931613,40,neutral,0.875
5,7,-0.0018229022622108459,0.011529046200919518,40,neutral,0.975
5,8,-0.001584429293870926,0.010020810720248777,40,neutral,0.975
5,9,0.0,0.0,40,neutral,1.0
5,10,-0.0030944615602493284,0.013770709312774217,40,neutral,0.95
5,11,-0.0028424471616744994,0.012536484089685484,40,neutral,0.95
5,12,0.0,0.0,40,neutral,1.0
5,13,0.0,0.0,40,neutral,1.0
5,14,-0.00782661885023117,0.02133535240536504,40,neutral,0.875
5,15,-0.03777299652496974,0.03983134911226151,40,bridge,0.5
5,16,-0.004925164580345154,0.023009275568478725,40,neutral,0.875
5,17,-0.008770571152369181,0.024394940219089487,40,neutral,0.875
5,18,-0.02377835272086991,0.043449135982157785,40,neutral,0.55
5,19,-0.0273741073658069,0.041414495790242103,40,neutral,0.525
5,20,-0.012256133432189623,0.025135957402831376,40,neutral,0.8
5,21,-0.004946510493755341,0.022429010447696095,40,neutral,0.95
5,22,-0.02715458199381828,0.03242068864837926,40,neutral,0.575
