step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.1971709728240967,1.0356664657592773,6.966439255731251,frob_reg
1,train,0.7883111834526062,1.6900999546051025,6.514058489784731,frob_reg
2,train,1.9556922912597656,0.9728065729141235,7.034055174990819,frob_reg
3,train,1.300146460533142,1.1726280450820923,6.925117756340625,frob_reg
4,train,1.4992972612380981,1.2169017791748047,6.703000266738958,frob_reg
5,train,2.1673479080200195,0.7784950137138367,7.048006303594815,frob_reg
6,train,1.106589913368225,1.1556804180145264,6.928500257232536,frob_reg
7,train,1.5227000713348389,0.958189845085144,6.972642176809812,frob_reg
8,train,1.279261827468872,1.2559973001480103,6.75167087067096,frob_reg
9,train,1.3239086866378784,1.10468590259552,7.0243791070407005,frob_reg
10,train,4.310566425323486,0.36435872316360474,7.050895303846909,frob_reg
11,train,4.09689998626709,0.3681073784828186,7.037776833666734,frob_reg
12,train,3.5867559909820557,0.41056567430496216,7.058524647244498,frob_reg
13,train,4.0010762214660645,0.4118644595146179,7.082326116723687,frob_reg
14,train,3.3771684169769287,0.41278067231178284,7.020555943233267,frob_reg
15,train,4.92036247253418,0.36921223998069763,7.079978388790075,frob_reg
16,train,4.170738697052002,0.5056604146957397,7.052515863629905,frob_reg
17,train,4.437974452972412,0.36369624733924866,7.075739777429726,frob_reg
18,train,5.14934778213501,0.4068738520145416,7.060764445942204,frob_reg
19,train,3.5581676959991455,0.5633920431137085,7.0585079290207595,frob_reg
19,val,2.5647880166769026,0.0,6.976855004335197,frob_reg
20,train,2.2089192867279053,0.7983189821243286,6.991052486532153,frob_reg
21,train,1.2888367176055908,0.6397003531455994,6.970427286568054,frob_reg
22,train,2.4467885494232178,0.7937867641448975,6.902571975934374,frob_reg
23,train,1.9096992015838623,1.5605250597000122,7.010091501311132,frob_reg
24,train,1.9870283603668213,0.9809072017669678,6.996481140235361,frob_reg
25,train,1.5019196271896362,0.9674844741821289,7.0068913903329655,frob_reg
26,train,1.2291890382766724,1.6492170095443726,6.9384289930016445,frob_reg
27,train,1.5768914222717285,1.4638588428497314,7.006648248819876,frob_reg
28,train,2.076465606689453,0.6200475692749023,7.006124692334669,frob_reg
29,train,1.2579314708709717,1.368262529373169,6.982559817192267,frob_reg
30,train,2.3021371364593506,1.7808958292007446,6.924950493076316,frob_reg
31,train,1.9783563613891602,1.7902120351791382,6.925247593675107,frob_reg
32,train,2.696626663208008,0.6469271779060364,6.925510953705392,frob_reg
33,train,2.8707590103149414,0.6218273639678955,6.972402724491739,frob_reg
34,train,2.658653974533081,1.0099244117736816,6.9288543947761365,frob_reg
35,train,2.810624122619629,1.1365594863891602,6.886264855979149,frob_reg
36,train,2.434072494506836,2.072190999984741,6.972059731941999,frob_reg
37,train,3.609005928039551,0.4528496265411377,6.912396850974325,frob_reg
38,train,3.2971038818359375,0.6010751724243164,7.010491641626087,frob_reg
39,train,3.1827425956726074,0.8148118853569031,6.98146285810677,frob_reg
39,val,2.3500492602586744,0.0,6.9795320627194615,frob_reg
40,train,0.7545707821846008,0.7040415406227112,6.985924751013893,frob_reg
41,train,0.5034229159355164,1.4359991550445557,6.5999372925516635,frob_reg
42,train,1.2446647882461548,0.7008016109466553,7.032672602995284,frob_reg
43,train,0.9337405562400818,0.8991820216178894,6.933688822742293,frob_reg
44,train,0.9902775883674622,0.8209308981895447,6.7287319017725125,frob_reg
45,train,1.4764883518218994,0.5146804451942444,7.049496864480208,frob_reg
46,train,0.8300278186798096,0.7811662554740906,6.923944277018645,frob_reg
47,train,0.973239541053772,0.5743153691291809,6.989756085638879,frob_reg
48,train,0.8590672612190247,0.7568673491477966,6.7890959245657925,frob_reg
49,train,0.9438787698745728,0.667972981929779,7.031553284753777,frob_reg
50,train,3.7214646339416504,0.3282792270183563,7.053526146342008,frob_reg
51,train,3.257885456085205,0.3282869756221771,7.049421711476729,frob_reg
52,train,2.8813705444335938,0.3556343615055084,7.074419691929563,frob_reg
53,train,3.4819672107696533,0.37380340695381165,7.087121827967034,frob_reg
54,train,2.9225549697875977,0.37164628505706787,7.016194775258737,frob_reg
55,train,3.794009208679199,0.33566170930862427,7.078160441664325,frob_reg
56,train,3.6824448108673096,0.40095171332359314,7.052433757421746,frob_reg
57,train,3.6035165786743164,0.3212991952896118,7.096824655554985,frob_reg
58,train,4.251679420471191,0.36265653371810913,7.057314946295558,frob_reg
59,train,2.920772075653076,0.4302554130554199,7.050918526786983,frob_reg
59,val,1.9741692528128625,0.0,7.00021294678592,frob_reg
60,train,1.5881856679916382,0.5085322260856628,7.019208554524504,frob_reg
