layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
19,14,-0.02704250470513389,0.03219408987429589,40,neutral,0.575
19,15,-0.06368443608816181,0.027714356938580646,40,bridge,0.875
19,16,-0.0013284176588058473,0.008401650971629822,40,neutral,0.975
19,17,-0.0031203001737594603,0.013810164925582673,40,neutral,0.95
19,18,-0.0030180662870407104,0.013392965361420161,40,neutral,0.95
19,19,-0.001465316116809845,0.009267472842544904,40,neutral,0.975
19,20,-0.005791713297367096,0.017686231094011032,40,neutral,0.9
19,21,-0.012314999103546142,0.02775517011504573,40,neutral,0.825
19,22,-0.015071153889099756,0.028687570373795143,40,neutral,0.775
19,23,-0.004686868190765381,0.016833359939836905,40,neutral,0.925
19,24,-0.0038874074816703796,0.025528682514958996,40,neutral,0.875
19,25,-0.0033010922372341154,0.014580058894836562,40,neutral,0.95
19,26,-0.02839224636554718,0.03239369486145976,40,neutral,0.55
19,27,-0.006079003711541494,0.025505355062398843,40,neutral,0.8
19,28,-0.001347409188747406,0.008521763953363041,40,neutral,0.975
19,29,0.0,0.0,40,neutral,1.0
19,30,-0.0012845143675804139,0.008123982177529711,40,neutral,0.975
19,31,-0.0013531044125556946,0.008557783711400263,40,neutral,0.975
20,0,-0.0032965078949928283,0.01455241146575764,40,neutral,0.95
20,1,-0.017174362391233444,0.035409630344854434,40,neutral,0.7
20,2,-0.013810635482271513,0.028314367081939486,40,neutral,0.8
20,3,-0.011474492152531941,0.02549040198355897,40,neutral,0.825
20,4,-0.003408384323120117,0.015054832142743429,40,neutral,0.95
20,5,-0.0014134258031845092,0.008939289683431844,40,neutral,0.975
20,6,-0.010659284889698029,0.02383508070420852,40,neutral,0.825
20,7,-0.0011633023619651794,0.021902773255472397,40,neutral,0.875
20,8,-0.004315383732318878,0.015371658268897987,40,neutral,0.925
20,9,-0.0037433460354804994,0.020117131167994063,40,neutral,0.875
20,10,-0.00264270156621933,0.011679637467209413,40,neutral,0.95
20,11,0.0,0.0,40,neutral,1.0
20,12,-0.006090766936540604,0.018671141776114192,40,neutral,0.9
20,13,-0.039619772384564086,0.035703028593181016,40,bridge,0.575
20,14,-0.02461326934456352,0.033579310344625114,40,neutral,0.625
20,15,-0.024533571178714433,0.031018274373267096,40,neutral,0.6
20,16,-0.0039509057998657225,0.017613466536150837,40,neutral,0.95
20,17,0.0,0.0,40,neutral,1.0
20,18,0.0,0.0,40,neutral,1.0
20,19,-0.002573521435260773,0.011360641886723429,40,neutral,0.95
20,20,-0.032965443755189575,0.030863236011129676,40,bridge,0.55
20,21,-0.03553114409248034,0.03606842929006363,40,bridge,0.525
20,22,-0.02295900359749794,0.028702197655009278,40,neutral,0.6
20,23,-0.02326316794469243,0.03631916114915522,40,neutral,0.55
20,24,-0.036707425490021706,0.035257876635567134,40,bridge,0.55
20,25,-0.031898498783508936,0.034912228374969205,40,neutral,0.525
20,26,-0.02473179946343104,0.038202670283416056,40,neutral,0.6
20,27,-0.014074242611726125,0.024763009033622985,40,neutral,0.75
20,28,-0.0014488056302070617,0.009163051356659924,40,neutral,0.975
20,29,-0.0043368622660636905,0.01886849148227487,40,neutral,0.875
20,30,-0.011104314029216767,0.034001978556852705,40,neutral,0.7
20,31,-0.0005933597683906555,0.021116657902392755,40,neutral,0.875
21,0,-0.014522949606180191,0.025636446419760404,40,neutral,0.75
21,1,-0.01830662414431572,0.03284851879252334,40,neutral,0.65
