step,split,task_loss,reg_loss,topo_drift,condition
0,train,0.8369826674461365,0.0,6.0030652195596055,no_reg
1,train,0.5663158297538757,0.0,5.8245895011894,no_reg
2,train,1.2334765195846558,0.0,6.0584283790251146,no_reg
3,train,0.9194241166114807,0.0,5.96204141693761,no_reg
4,train,1.1821714639663696,0.0,5.944398291918547,no_reg
5,train,1.656936526298523,0.0,6.070649161460074,no_reg
6,train,0.7768428325653076,0.0,5.94911205714593,no_reg
7,train,1.0732570886611938,0.0,6.000302041751917,no_reg
8,train,1.2993395328521729,0.0,5.9215682778406045,no_reg
9,train,1.9782849550247192,0.0,6.028736149279552,no_reg
10,train,4.541417121887207,0.0,6.048812743901373,no_reg
11,train,4.195742607116699,0.0,6.07699012547491,no_reg
12,train,2.542444944381714,0.0,6.068344935813699,no_reg
13,train,4.008939266204834,0.0,6.047938113380207,no_reg
14,train,3.5322909355163574,0.0,6.043762882494246,no_reg
15,train,5.174047946929932,0.0,6.0776552381287,no_reg
16,train,3.866816997528076,0.0,6.02267486501703,no_reg
17,train,4.350554466247559,0.0,6.072063871406804,no_reg
18,train,5.5895819664001465,0.0,6.069405343620227,no_reg
19,train,3.1328399181365967,0.0,6.009213458166566,no_reg
19,val,2.4750391826033593,0.0,6.015421326541342,no_reg
20,train,2.2689108848571777,0.0,6.017062716325885,no_reg
21,train,1.2237989902496338,0.0,5.966228341878979,no_reg
22,train,2.815772533416748,0.0,5.919536228046195,no_reg
23,train,1.392357349395752,0.0,5.928413480590522,no_reg
24,train,2.093625545501709,0.0,5.99331459110682,no_reg
25,train,1.9737584590911865,0.0,6.00733778916559,no_reg
26,train,1.1130081415176392,0.0,5.926445322274331,no_reg
27,train,1.357946753501892,0.0,5.989916062492298,no_reg
28,train,2.125849723815918,0.0,5.996683314388106,no_reg
29,train,1.4194775819778442,0.0,5.948696927379066,no_reg
30,train,2.6467173099517822,0.0,5.90646889994776,no_reg
31,train,2.0503392219543457,0.0,5.955497318938063,no_reg
32,train,2.243480682373047,0.0,5.970145463216189,no_reg
33,train,2.791579484939575,0.0,6.001019609470074,no_reg
