layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
2,4,-0.011254155541223193,0.04569525358519931,60,neutral,0.5833333333333334
2,5,-0.013310404671708596,0.04501945407851956,60,neutral,0.5833333333333334
2,6,-0.006361570904652278,0.032051943418049414,60,neutral,0.7666666666666667
2,7,0.0032819534692341682,0.030275827642705144,60,neutral,0.8333333333333334
2,8,-0.002914965483877394,0.033980103499965116,60,neutral,0.7
2,9,0.0038727220561769276,0.03803393787113169,60,neutral,0.6833333333333333
2,10,0.0037713628423907777,0.029859237252141017,60,neutral,0.8
2,11,-0.00856544064408037,0.0479008930113585,60,neutral,0.55
2,12,-0.007372863866125299,0.04355190248545496,60,neutral,0.6
2,13,-0.014538442062007056,0.03694338901753823,60,neutral,0.6666666666666666
2,14,-0.004662766118371298,0.03688933930074377,60,neutral,0.65
2,15,-0.0172145248996833,0.028539758431586727,60,neutral,0.7166666666666667
2,16,-0.010406845855334449,0.03552824112687783,60,neutral,0.6666666666666666
2,17,0.0067978544036547345,0.029912411215997817,60,neutral,0.7833333333333333
2,18,0.014177113307846916,0.04860095731766143,60,neutral,0.5
2,19,0.006376165317164526,0.0335097780602939,60,neutral,0.75
2,20,-5.849743725130825e-05,0.03344546191654788,60,neutral,0.7666666666666667
2,21,-0.011940842850340739,0.04259003492559911,60,neutral,0.65
2,22,-0.0006148668130238848,0.03540943181254086,60,neutral,0.7166666666666667
2,23,-0.004127160925713797,0.034467474309287545,60,neutral,0.7
2,24,0.006426822824610604,0.03282472266835621,60,neutral,0.75
2,25,-0.00011612693129102042,0.027833108348945146,60,neutral,0.85
2,26,0.003602507861833724,0.027557695998253615,60,neutral,0.8166666666666667
2,27,0.0003140062897924395,0.019942336626253644,60,neutral,0.9
2,28,0.006339212256374547,0.04312457900541881,60,neutral,0.6666666666666666
2,29,0.034755529165280415,0.054340226763455825,60,neutral,0.5
2,30,0.028604707108397784,0.04694550739186268,60,neutral,0.55
2,31,-0.0002911072262250486,0.05019140997054665,60,neutral,0.6666666666666666
3,0,0.024870244842629254,0.0448183454401159,60,neutral,0.55
3,1,-0.013598381722020724,0.04282127281988134,60,neutral,0.5333333333333333
3,2,0.0013457335216343089,0.02622829694716859,60,neutral,0.85
3,3,0.015274884170956082,0.04488628424228074,60,neutral,0.7166666666666667
3,4,0.0018459476175762362,0.04481269402747779,60,neutral,0.6
3,5,0.02726871606698838,0.058680373721600176,60,neutral,0.55
3,6,0.009991773350801036,0.057622744182871756,60,neutral,0.6
3,7,0.004748625179475863,0.05353909259348649,60,neutral,0.55
3,8,0.013053767433133027,0.03929192829108633,60,neutral,0.65
3,9,-0.010065757234891256,0.02414937648136115,60,neutral,0.8
3,10,-0.006405410909305805,0.03612098403046171,60,neutral,0.7
3,11,-0.004152367677953508,0.024630320898983687,60,neutral,0.8166666666666667
3,12,0.01904119822186486,0.04872695400293774,60,neutral,0.6166666666666667
3,13,-0.020701538622379303,0.043075091819627355,60,neutral,0.5833333333333334
3,14,-0.0006631641255484692,0.05514999931383801,60,neutral,0.5333333333333333
3,15,0.012068286895278899,0.0503558958909999,60,neutral,0.6166666666666667
3,16,0.0022378973000579407,0.030597721824057275,60,neutral,0.7833333333333333
3,17,0.009542262395529221,0.0398974939321904,60,neutral,0.7
3,18,-0.003937515368064245,0.03476073620556467,60,neutral,0.7333333333333333
3,19,0.007460363020704874,0.049038716226249245,60,neutral,0.5666666666666667
3,20,0.012144283914455661,0.03935866572746489,60,neutral,0.65
3,21,-0.005633888471694219,0.03871597617552029,60,neutral,0.65
3,22,-0.00391300274266137,0.026545072874660916,60,neutral,0.85
3,23,0.008340304763454579,0.03937698664372294,60,neutral,0.65
3,24,0.0018564720932768767,0.033533026999650876,60,neutral,0.7666666666666667
3,25,0.010346162032198023,0.0381515201746066,60,neutral,0.75
3,26,-0.001981983144604971,0.044066055085498365,60,neutral,0.7166666666666667
3,27,0.009727256421975578,0.04149997772242169,60,neutral,0.6833333333333333
3,28,-0.008830823418166902,0.05576154079247194,60,neutral,0.4666666666666667
3,29,-0.0046653922076845345,0.05190795678921551,60,neutral,0.4666666666666667
3,30,0.015126956730531027,0.03750992104525232,60,neutral,0.6333333333333333
3,31,-0.0062299559158938275,0.05966849004358485,60,neutral,0.5333333333333333
4,0,-0.00732446725409652,0.03080788534320721,60,neutral,0.7833333333333333
4,1,-0.008007483151223925,0.0349408927744664,60,neutral,0.7
4,2,-0.003176017613967719,0.04037204937897533,60,neutral,0.6833333333333333
4,3,-0.006658506661445078,0.04056580165520872,60,neutral,0.6666666666666666
4,4,-0.007736264776055211,0.04851916010771742,60,neutral,0.6666666666666666
4,5,-0.023386612302727167,0.044848937385525395,60,neutral,0.55
4,6,0.003976384558109724,0.024484427277809525,60,neutral,0.85
4,7,0.010725859976945676,0.04928669055601151,60,neutral,0.6166666666666667
4,8,-0.0028360465914011005,0.033003837996820475,60,neutral,0.7666666666666667
4,9,-0.004739042156272464,0.04127181098485809,60,neutral,0.6666666666666666
4,10,-0.01766803247625368,0.04233347248464264,60,neutral,0.65
4,11,-0.002928302387396495,0.033296908471237674,60,neutral,0.6833333333333333
4,12,-0.01259741024365501,0.046374940362709366,60,neutral,0.6666666666666666
4,13,-0.010433225570217012,0.03497243300440056,60,neutral,0.6666666666666666
4,14,-0.013090039682057167,0.038807290000042634,60,neutral,0.7
4,15,0.004939078183789344,0.03197396414813421,60,neutral,0.7833333333333333
4,16,-0.02016331288549635,0.04299120831787567,60,neutral,0.6833333333333333
4,17,-0.004563015037112765,0.03527903913438752,60,neutral,0.7833333333333333
4,18,-0.004692322115103403,0.03920670522077375,60,neutral,0.65
4,19,-0.0002826120842386171,0.04011856316030817,60,neutral,0.7
4,20,0.011874259061047008,0.038696850714761574,60,neutral,0.6833333333333333
4,21,0.006089316740983263,0.04620632137196201,60,neutral,0.6
4,22,0.002551535103056166,0.020749743323168184,60,neutral,0.9
4,23,-0.0018123051970191089,0.03492120192178604,60,neutral,0.7166666666666667
4,24,-0.00208486666282018,0.0387575642045871,60,neutral,0.6833333333333333
4,25,0.002417292124222195,0.04078855813250904,60,neutral,0.6333333333333333
4,26,-0.008138276382728859,0.041137317367636525,60,neutral,0.55
4,27,0.0028114423163668823,0.045118748338213215,60,neutral,0.65
4,28,-0.007774742910919705,0.033989368232774805,60,neutral,0.6333333333333333
4,29,-0.012632171847517528,0.030196814705302326,60,neutral,0.75
4,30,-0.0017592043346828883,0.03361800164354853,60,neutral,0.7333333333333333
4,31,0.005129412125658106,0.044964825467364064,60,neutral,0.5666666666666667
5,0,0.0029386923544936707,0.02852728279218765,60,neutral,0.7833333333333333
5,1,0.0003067985650092838,0.018603509534030796,60,neutral,0.9166666666666666
5,2,0.010601327625058946,0.037309974606838145,60,neutral,0.6333333333333333
5,3,0.008803463437096783,0.03286021998792461,60,neutral,0.7666666666666667
5,4,-0.010188299513826467,0.05669503191023594,60,bridge,0.4
5,5,0.0074729568224686845,0.02991083609945207,60,neutral,0.75
5,6,-0.03283813312649727,0.044693631868359694,60,neutral,0.5
5,7,-0.01277898233797815,0.028896555510520217,60,neutral,0.8333333333333334
5,8,0.0,0.0,60,neutral,1.0
5,9,0.001505989796585507,0.019037254457506023,60,neutral,0.9166666666666666
5,10,0.005877497903037888,0.029315145180022407,60,neutral,0.8
5,11,0.02437434263217281,0.0378420312985633,60,neutral,0.6
5,12,-0.020463622444205812,0.04118365719169843,60,neutral,0.6333333333333333
5,13,0.016903241391448047,0.04894924726440849,60,neutral,0.6166666666666667
5,14,-0.030133425583915106,0.0368909204758926,60,neutral,0.5333333333333333
5,15,-0.009847978587661472,0.047221055722640924,60,neutral,0.5833333333333334
5,16,-0.0021547428576452338,0.042119951449571875,60,neutral,0.6333333333333333
5,17,0.0002051003797659802,0.021063806052815635,60,neutral,0.9
5,18,0.012773418236360808,0.04146323975354552,60,neutral,0.6833333333333333
5,19,0.0009575527575280932,0.046732730020018036,60,neutral,0.6
5,20,-0.007374038023479057,0.03594092314820503,60,neutral,0.7166666666666667
5,21,-0.005515392041868634,0.04893310276558254,60,neutral,0.6666666666666666
5,22,-0.014845937251571625,0.040470593634380034,60,neutral,0.6333333333333333
5,23,-0.002423958761824502,0.045119433660901966,60,neutral,0.65
5,24,0.00032398998737335203,0.014047822341276136,60,neutral,0.95
5,25,-0.007004467143207534,0.03353525862366663,60,neutral,0.7666666666666667
5,26,0.004964488248030345,0.03058116453219743,60,neutral,0.7833333333333333
5,27,-0.014716478685537973,0.03277939786320116,60,neutral,0.7666666666666667
5,28,0.0041485602349515946,0.03492880870775219,60,neutral,0.8
